0,75,17821,8597,4637,0,0,148,5670,0,0,16242,236,109,4888,0,0,19837,0,236,0,9477,13131,3839,0,0,9156,9635,945,739,0,0,0,0,0,0
0,167,15158,3146,5847,0,0,234,3732,0,0,8809,396,451,4714,0,0,12962,0,396,0,9075,12326,2651,0,0,10453,10522,1698,1222,0,0,0,0,0,0
0,79,16077,6090,5656,0,0,136,4889,0,0,7658,388,239,5110,0,0,17381,0,388,0,8598,9026,4113,0,0,9325,9791,1438,977,0,0,0,0,0,0
0,87,13471,4219,3599,0,0,88,3803,0,0,14190,183,148,4251,0,0,11429,0,183,0,8538,7686,3031,0,0,7599,8215,1926,923,0,0,0,0,0,0
0,110,7263,2321,3688,0,0,87,1675,0,0,6505,308,218,4241,0,0,6899,0,308,0,6411,5793,1378,0,0,7620,7697,1049,908,0,0,0,0,0,0
0,78,10868,3747,5972,0,0,123,2922,0,0,7255,224,189,5051,0,0,8774,0,224,0,9507,6255,2559,0,0,8875,9427,1747,1596,0,0,0,0,0,0
0,59,10050,3942,5926,0,0,93,3142,0,0,8551,280,186,4010,0,0,8443,0,280,0,9123,6757,2805,0,0,8876,9705,811,653,0,0,0,0,0,0
0,124,10225,3450,6904,0,0,110,3170,0,0,6530,336,218,6048,0,0,8846,0,336,0,7281,6775,3121,0,0,8514,8691,2198,1871,0,0,0,0,0,0
0,54,10821,5062,5104,0,0,53,2591,0,0,6844,168,196,4333,0,0,9011,0,168,0,7461,8310,3993,0,0,7251,8534,1777,1195,0,0,0,0,0,0
0,87,7475,3175,5577,0,0,96,2163,0,0,7124,284,182,4794,0,0,7760,0,284,0,7852,5637,1865,0,0,8265,9145,1477,1244,0,0,0,0,0,0
0,65,6776,2708,5180,0,0,81,1614,0,0,7845,159,103,3816,0,0,6474,0,159,0,11553,4724,1824,0,0,7197,7653,1397,1378,0,0,0,0,0,0
0,88,7801,2495,3858,0,0,247,2316,0,0,5067,250,195,3016,0,0,6478,0,250,0,5533,5371,2051,0,0,6598,6756,1499,1059,0,0,0,0,0,0
0,104,10881,4219,4665,0,0,207,3570,0,0,6724,215,272,4792,0,0,8694,0,215,0,7459,6805,3586,0,0,8728,8107,2344,651,0,0,0,0,0,0
0,91,16291,6042,3663,0,0,92,5685,0,0,5525,338,205,2706,0,0,14008,0,338,0,5882,11117,5813,0,0,6443,6936,1152,854,0,0,0,0,0,0
0,37,9330,3244,4648,0,0,116,2712,0,0,6534,302,199,3073,0,0,9005,0,302,0,6471,7814,2680,0,0,7467,8368,1224,1537,0,0,0,0,0,0
0,90,8886,2577,3377,0,0,140,2027,0,0,6334,215,338,3447,0,0,9000,0,215,0,6518,7124,1993,0,0,8927,9324,1118,603,0,0,0,0,0,0
0,75,12391,3435,4637,0,0,191,3294,0,0,7511,348,408,3472,0,0,10270,0,348,0,7213,9209,2735,0,0,9020,9684,1449,956,0,0,0,0,0,0
0,191,10299,2739,3814,0,0,346,2684,0,0,10044,381,477,3604,0,0,11067,0,381,0,7768,8132,2379,0,0,9554,8308,1528,1224,0,0,0,0,0,0
0,142,7674,2519,4268,0,0,287,1555,0,0,5901,271,210,4856,0,0,7342,0,271,0,6733,5736,1560,0,0,8013,7607,2625,1055,0,0,0,0,0,0
0,90,11023,2488,4333,0,0,112,2286,0,0,8173,410,144,3866,0,0,12592,0,410,0,7769,9862,2070,0,0,8550,9186,1447,1088,0,0,0,0,0,0
0,91,14022,4965,4822,0,0,126,4101,0,0,6808,305,205,4457,0,0,11757,0,305,0,6786,8754,3385,0,0,7434,8325,1308,1092,0,0,0,0,0,0
0,101,11435,2977,6572,0,0,77,2696,0,0,5877,507,296,4431,0,0,11552,0,507,0,6015,9542,2538,0,0,8861,8505,3232,1735,0,0,0,0,0,0
0,87,12715,4854,3777,0,0,144,3715,0,0,7237,610,298,3604,0,0,13556,0,610,0,6637,17022,4163,0,0,8869,9760,1261,933,0,0,0,0,0,0
0,72,7535,2026,4389,0,0,124,1894,0,0,5805,410,235,3935,0,0,7440,0,410,0,5481,6350,1534,0,0,8518,8409,1485,859,0,0,0,0,0,0
0,77,8409,2891,5063,0,0,86,2049,0,0,5307,380,271,5953,0,0,7651,0,380,0,5790,5461,1834,0,0,6874,7897,2769,781,0,0,0,0,0,0
0,40,6628,2127,6842,0,0,154,1433,0,0,4785,197,112,7568,0,0,6843,0,197,0,5141,5000,1443,0,0,6538,7192,1121,743,0,0,0,0,0,0
0,107,8953,2630,4996,0,0,116,1368,0,0,7932,390,332,3832,0,0,8736,0,390,0,8500,7023,1401,0,0,8656,9045,1401,1433,0,0,0,0,0,0
0,64,7990,1975,4275,0,0,91,2082,0,0,6254,476,327,4202,0,0,7888,0,476,0,6526,7433,1871,0,0,8763,8636,1212,841,0,0,0,0,0,0
0,57,6844,2992,3579,0,0,53,1659,0,0,6626,316,146,3068,0,0,6455,0,316,0,7486,5165,1438,0,0,8543,9215,1315,909,0,0,0,0,0,0
0,117,6657,2172,4968,0,0,102,1775,0,0,5526,133,132,4362,0,0,6338,0,133,0,6619,4862,1496,0,0,7411,8448,1197,956,0,0,0,0,0,0
0,66,7311,1690,3088,0,0,69,1498,0,0,5853,343,354,3115,0,0,8251,0,343,0,6518,7484,1331,0,0,8523,8453,1027,653,0,0,0,0,0,0
0,52,5442,2070,4459,0,0,118,1556,0,0,5536,311,252,3494,0,0,5948,0,311,0,6007,4386,2072,0,0,6905,7032,1321,1031,0,0,0,0,0,0
0,55,6769,2205,3596,0,0,194,1610,0,0,4428,263,127,3470,0,0,7529,0,263,0,4996,5506,1292,0,0,5956,6618,1769,755,0,0,0,0,0,0
0,64,6876,2638,5265,0,0,87,2337,0,0,6754,246,227,5112,0,0,7699,0,246,0,7483,6163,2232,0,0,7197,8380,1651,1824,0,0,0,0,0,0
0,62,6584,1615,5558,0,0,101,1711,0,0,5618,576,281,4549,0,0,8423,0,576,0,6106,6611,1545,0,0,8008,7801,1317,778,0,0,0,0,0,0
0,71,7083,2826,4323,0,0,193,2039,0,0,6604,361,211,4097,0,0,6953,0,361,0,6357,5496,2041,0,0,7203,8166,1544,952,0,0,0,0,0,0
0,61,13805,6364,4893,0,0,148,4101,0,0,7249,652,543,3353,0,0,11520,0,652,0,7060,9170,7734,0,0,8814,8484,1501,1138,0,0,0,0,0,0
0,75,9149,2277,4273,0,0,223,2298,0,0,7422,579,670,4068,0,0,8974,0,579,0,6906,8449,1777,0,0,9276,8632,1605,1017,0,0,0,0,0,0
0,95,10324,3822,4698,0,0,117,1887,0,0,8037,236,421,4306,0,0,9362,0,236,0,8570,5326,1450,0,0,7702,7833,1910,1182,0,0,0,0,0,0
0,78,9329,3047,4636,0,0,97,2078,0,0,4958,384,186,5453,0,0,8110,0,384,0,5145,6297,1580,0,0,5777,6465,2820,1285,0,0,0,0,0,0
0,59,10997,5246,6835,0,0,81,2425,0,0,5899,201,143,3908,0,0,8989,0,201,0,6350,7275,2023,0,0,6898,8122,1661,1820,0,0,0,0,0,0
0,46,13779,4646,4769,0,0,89,3115,0,0,5412,249,333,5434,0,0,11270,0,249,0,6533,7797,2531,0,0,6719,7173,1558,1012,0,0,0,0,0,0
0,74,13058,4665,3555,0,0,137,4553,0,0,6473,467,495,3017,0,0,14388,0,467,0,6251,11441,3196,0,0,8358,8083,1285,1045,0,0,0,0,0,0
0,80,17553,5812,6594,0,0,121,4967,0,0,5795,250,165,4404,0,0,16896,0,250,0,6418,14515,3120,0,0,6778,7824,1973,1658,0,0,0,0,0,0
0,57,11472,3015,3848,0,0,109,3026,0,0,6028,512,226,4736,0,0,13396,0,512,0,6674,10131,2684,0,0,7642,8250,2166,1269,0,0,0,0,0,0
0,72,17523,7761,3712,0,0,74,5599,0,0,5609,209,270,3155,0,0,16794,0,209,0,6474,11873,4876,0,0,5912,6139,2738,2140,0,0,0,0,0,0
0,44,10991,3685,4058,0,0,97,4065,0,0,6924,149,182,2954,0,0,10158,0,149,0,6634,10721,3314,0,0,6464,6883,1792,1255,0,0,0,0,0,0
0,48,15956,6355,4553,0,0,83,4587,0,0,5326,138,103,2944,0,0,14885,0,138,0,5613,8942,3185,0,0,7041,7250,1180,1547,0,0,0,0,0,0
0,68,13586,3221,5168,0,0,147,3661,0,0,5571,304,221,3531,0,0,12094,0,304,0,4986,13660,3399,0,0,7591,7900,1399,1645,0,0,0,0,0,0
0,80,12821,6790,4291,0,0,124,6244,0,0,5047,280,145,3134,0,0,15836,0,280,0,5584,7113,4311,0,0,6522,7482,1904,1038,0,0,0,0,0,0
0,117,9544,3845,5085,0,0,82,2322,0,0,5312,140,175,4030,0,0,8187,0,140,0,5818,5932,2318,0,0,6234,6994,1468,1275,0,0,0,0,0,0
0,87,8032,2798,3172,0,0,101,2094,0,0,5014,128,92,2737,0,0,7566,0,128,0,5870,5872,1984,0,0,6213,6700,778,826,0,0,0,0,0,0
0,67,6248,2582,3462,0,0,90,1605,0,0,8446,313,328,4840,0,0,6317,0,313,0,9457,4726,1634,0,0,5792,6687,2199,708,0,0,0,0,0,0
0,70,7093,2484,6477,0,0,108,1830,0,0,4704,134,155,6317,0,0,8416,0,134,0,7403,6177,1862,0,0,9767,6815,5749,984,0,0,0,0,0,0
0,103,7424,1931,3420,0,0,77,1808,0,0,5923,225,179,2982,0,0,7587,0,225,0,8004,7619,1573,0,0,8848,8823,1359,873,0,0,0,0,0,0
0,39,7294,2618,5324,0,0,63,1821,0,0,5016,177,137,4580,0,0,7456,0,177,0,5627,5839,1847,0,0,6131,6923,2443,1067,0,0,0,0,0,0
0,51,7177,2902,3765,0,0,75,2166,0,0,4845,159,154,3260,0,0,8017,0,159,0,6246,5289,2405,0,0,6811,7222,879,914,0,0,0,0,0,0
0,92,8875,3672,4385,0,0,144,2632,0,0,5550,262,179,4158,0,0,8100,0,262,0,6136,7305,2518,0,0,6485,7098,3068,1725,0,0,0,0,0,0
0,73,9775,2464,4018,0,0,56,2122,0,0,6529,317,232,3390,0,0,9620,0,317,0,5690,8675,1804,0,0,7059,8126,954,907,0,0,0,0,0,0
0,107,6550,2369,2745,0,0,41,1846,0,0,8200,170,91,2296,0,0,6605,0,170,0,8810,5711,1712,0,0,5161,5935,614,738,0,0,0,0,0,0
0,59,7634,3184,9419,0,0,96,2255,0,0,5913,187,204,6656,0,0,7535,0,187,0,6038,6471,2101,0,0,5929,6953,4840,2659,0,0,0,0,0,0
0,69,13172,3154,4837,0,0,99,2812,0,0,6066,178,104,3861,0,0,12766,0,178,0,6561,9436,2602,0,0,7572,7346,1187,939,0,0,0,0,0,0
0,82,12731,3223,3140,0,0,99,2713,0,0,7609,432,232,3039,0,0,12316,0,432,0,6715,9755,2489,0,0,7630,7451,911,786,0,0,0,0,0,0
0,48,6919,3211,2567,0,0,49,1875,0,0,5170,157,107,2410,0,0,8064,0,157,0,6449,4785,2361,0,0,5960,6262,626,684,0,0,0,0,0,0
0,64,11797,2953,2722,0,0,68,2456,0,0,5229,201,166,2865,0,0,10512,0,201,0,5328,9495,2525,0,0,7095,6793,812,606,0,0,0,0,0,0
0,82,13505,6279,4286,0,0,75,4224,0,0,4917,152,83,3234,0,0,14673,0,152,0,6163,11884,5407,0,0,6292,5982,1268,807,0,0,0,0,0,0
0,33,12583,6384,3249,0,0,73,4468,0,0,4736,174,179,9086,0,0,13624,0,174,0,5147,11264,5304,0,0,5466,6258,1149,601,0,0,0,0,0,0
0,69,10800,4624,3598,0,0,75,3097,0,0,6164,184,160,2086,0,0,10712,0,184,0,6425,8734,4135,0,0,6402,5673,902,1153,0,0,0,0,0,0
0,55,11953,6386,3597,0,0,38,5997,0,0,5913,197,175,3216,0,0,11008,0,197,0,6132,12059,6490,0,0,5722,6524,882,696,0,0,0,0,0,0
0,88,6268,1674,3132,0,0,103,1184,0,0,5042,174,163,2703,0,0,5616,0,174,0,5045,4515,1171,0,0,6771,6457,569,576,0,0,0,0,0,0
0,44,8826,3824,4167,0,0,44,2974,0,0,5140,204,74,5490,0,0,7539,0,204,0,5693,5227,2682,0,0,5976,6961,1662,460,0,0,0,0,0,0
0,44,8058,2085,4278,0,0,131,1452,0,0,4777,255,191,4082,0,0,7154,0,255,0,5278,5616,1441,0,0,7006,6798,497,484,0,0,0,0,0,0
0,134,6754,1805,5136,0,0,208,1661,0,0,5223,173,154,3546,0,0,7572,0,173,0,5578,5376,1359,0,0,7008,6952,1192,1233,0,0,0,0,0,0
0,42,8428,3096,2526,0,0,34,2211,0,0,7337,127,135,2026,0,0,8606,0,127,0,8434,4868,1622,0,0,5202,6138,1020,614,0,0,0,0,0,0
0,43,5571,2257,4038,0,0,95,1482,0,0,5207,123,139,2494,0,0,6715,0,123,0,5270,4190,1283,0,0,5718,6349,1625,1066,0,0,0,0,0,0
0,52,5786,1568,3487,0,0,221,1558,0,0,4396,311,222,2328,0,0,5485,0,311,0,4527,4673,1378,0,0,6541,6657,781,667,0,0,0,0,0,0
0,52,20459,5102,3157,0,0,183,6080,0,0,5709,248,166,4297,0,0,19581,0,248,0,5948,18100,5318,0,0,7685,7416,1915,858,0,0,0,0,0,0
0,60,9352,2597,5491,0,0,107,2262,0,0,5029,115,161,4045,0,0,8270,0,115,0,5724,7970,1871,0,0,7107,7035,1334,1181,0,0,0,0,0,0
0,59,7552,1668,4219,0,0,147,1669,0,0,5371,262,223,3888,0,0,6771,0,262,0,5562,5916,1192,0,0,7664,7191,971,938,0,0,0,0,0,0
0,88,8354,2184,4162,0,0,115,2040,0,0,5239,142,140,3655,0,0,7388,0,142,0,5840,5815,1803,0,0,7087,7289,779,674,0,0,0,0,0,0
0,81,8109,2386,8342,0,0,73,1977,0,0,4527,320,146,5718,0,0,7980,0,320,0,5091,6494,1682,0,0,6682,6743,1671,1009,0,0,0,0,0,0
0,43,6784,1354,3468,0,0,80,1429,0,0,5612,284,302,3084,0,0,5678,0,284,0,5200,5558,1040,0,0,6289,6357,1209,869,0,0,0,0,0,0
0,95,10244,2907,3904,0,0,123,3223,0,0,8975,279,255,3294,0,0,10796,0,279,0,7332,7301,3224,0,0,8113,10097,956,856,0,0,0,0,0,0
0,85,8415,2550,3770,0,0,55,2607,0,0,7127,191,191,3755,0,0,8447,0,191,0,5827,7565,2619,0,0,7585,8454,657,612,0,0,0,0,0,0
0,33,7626,2150,2919,0,0,72,2101,0,0,5354,209,246,2732,0,0,6963,0,209,0,4856,7299,1625,0,0,6089,6702,699,557,0,0,0,0,0,0
0,83,7020,2510,4346,0,0,62,2414,0,0,6145,136,130,3565,0,0,7095,0,136,0,6829,6756,1924,0,0,8233,8752,2267,3155,0,0,0,0,0,0
0,63,10572,2665,3864,0,0,112,2691,0,0,5996,192,170,3622,0,0,8843,0,192,0,5936,8913,2341,0,0,7349,7952,876,694,0,0,0,0,0,0
0,41,6768,1976,3294,0,0,55,2000,0,0,9726,246,438,2098,0,0,6986,0,246,0,6483,6518,1680,0,0,6770,6226,904,751,0,0,0,0,0,0
0,90,6840,2041,2986,0,0,88,2199,0,0,4183,226,230,2796,0,0,7069,0,226,0,4322,6859,1328,0,0,5908,6029,480,337,0,0,0,0,0,0
0,77,8283,2392,3146,0,0,106,2201,0,0,6961,231,136,2407,0,0,8092,0,231,0,6311,8329,1889,0,0,7139,6888,593,630,0,0,0,0,0,0
0,63,6603,2196,2667,0,0,85,2012,0,0,6077,215,165,1509,0,0,7059,0,215,0,5552,6501,1646,0,0,6907,7567,404,402,0,0,0,0,0,0
0,44,6141,2136,2524,0,0,69,1585,0,0,4098,160,127,1930,0,0,6567,0,160,0,4157,6155,1687,0,0,5705,5776,715,585,0,0,0,0,0,0
0,42,7530,2154,3356,0,0,86,1793,0,0,4483,369,280,2230,0,0,6523,0,369,0,5039,6051,1688,0,0,6822,6505,898,747,0,0,0,0,0,0
0,43,6985,1843,2442,0,0,62,1703,0,0,4104,218,247,2018,0,0,7316,0,218,0,4577,6217,1521,0,0,6525,6526,662,544,0,0,0,0,0,0
0,51,8360,2461,1894,0,0,71,2874,0,0,6627,311,167,1810,0,0,7385,0,311,0,4990,5515,2062,0,0,6511,6910,708,532,0,0,0,0,0,0
0,105,6211,2143,2584,0,0,115,1539,0,0,4363,374,188,1639,0,0,6071,0,374,0,4886,5376,1473,0,0,8993,7713,856,917,0,0,0,0,0,0
0,104,14727,3855,2934,0,0,80,3750,0,0,7205,282,235,2668,0,0,13529,0,282,0,5332,8176,3143,0,0,6725,7853,810,385,0,0,0,0,0,0
0,59,5594,1586,2489,0,0,89,1324,0,0,3070,198,150,2124,0,0,5843,0,198,0,3682,5450,1542,0,0,4165,4370,616,650,0,0,0,0,0,0
0,64,12789,3396,2566,0,0,101,3179,0,0,4218,171,158,2218,0,0,10750,0,171,0,4343,9262,3228,0,0,5265,5820,882,441,0,0,0,0,0,0
0,66,9574,2792,2884,0,0,95,2845,0,0,4600,386,258,2064,0,0,9483,0,386,0,3910,8299,2602,0,0,5376,4773,931,1317,0,0,0,0,0,0
0,69,13083,6281,2056,0,0,35,5288,0,0,5017,358,238,1587,0,0,12564,0,358,0,4502,12287,5167,0,0,6023,6162,520,329,0,0,0,0,0,0
0,102,18954,7414,5412,0,0,114,8404,0,0,4524,683,297,3469,0,0,17673,0,683,0,4418,16247,8919,0,0,6821,7206,1030,1386,0,0,0,0,0,0
0,51,7196,2380,2475,0,0,52,1664,0,0,4721,383,266,2254,0,0,7013,0,383,0,4542,5687,1344,0,0,7000,7415,1072,521,0,0,0,0,0,0
0,79,10702,3218,3410,0,0,104,3120,0,0,6703,335,206,2768,0,0,8888,0,335,0,5584,10300,2732,0,0,8199,9021,863,669,0,0,0,0,0,0
0,110,7837,2333,3583,0,0,166,1858,0,0,4270,400,162,3239,0,0,7211,0,400,0,5162,6628,1910,0,0,8327,8629,1135,662,0,0,0,0,0,0
0,47,14763,4872,2974,0,0,46,5907,0,0,6426,183,115,2634,0,0,10576,0,183,0,5953,9981,4987,0,0,8495,9318,1125,576,0,0,0,0,0,0
0,40,22885,6655,4470,0,0,61,7030,0,0,4742,248,340,3188,0,0,20099,0,248,0,5627,13725,6002,0,0,8919,8946,1010,536,0,0,0,0,0,0
0,128,25516,5732,4114,0,0,189,5716,0,0,4050,483,195,3299,0,0,21858,0,483,0,3962,13730,4391,0,0,6584,6596,1619,1094,0,0,0,0,0,0
0,87,20552,4057,6373,0,0,77,4540,0,0,3285,324,313,3301,0,0,15859,0,324,0,3171,13427,3058,0,0,5771,5383,1117,1181,0,0,0,0,0,0
0,32,19963,7616,6517,0,0,99,6451,0,0,3440,109,133,3313,0,0,17738,0,109,0,4633,14242,5846,0,0,5276,5523,1537,2380,0,0,0,0,0,0
0,113,24917,7798,5267,0,0,133,7520,0,0,6234,352,327,4578,0,0,22648,0,352,0,5756,20051,7626,0,0,6762,7392,1405,1122,0,0,0,0,0,0
0,124,49823,16100,4959,0,0,111,14503,0,0,6956,316,180,4531,0,0,40805,0,316,0,6629,33076,12536,0,0,7972,7895,1695,1060,0,0,0,0,0,0
0,83,83460,24013,5529,0,0,154,26548,0,0,5624,309,213,6663,0,0,69383,0,309,0,5403,47453,24490,0,0,7552,7527,2613,801,0,0,0,0,0,0
0,80,157478,44304,6740,0,0,215,51687,0,0,7139,374,296,5997,0,0,126167,0,374,0,8066,85228,44144,0,0,7365,8194,2552,1490,0,0,0,0,0,0
0,117,133695,40026,6535,0,0,210,42962,0,0,5739,327,258,5845,0,0,123247,0,327,0,5050,89247,38609,0,0,7425,7559,2855,1042,0,0,0,0,0,0
0,67,140365,49639,6692,0,0,107,55783,0,0,12472,426,177,5172,0,0,131328,0,426,0,8932,86596,48422,0,0,7166,8637,2433,1616,0,0,0,0,0,0
0,74,207222,70787,5688,0,0,134,56066,0,0,8066,312,212,4360,0,0,161691,0,312,0,9006,107108,55437,0,0,8345,7281,2199,900,0,0,0,0,0,0
0,92,168499,86586,6705,0,0,131,75109,0,0,8183,246,209,5773,0,0,177976,0,246,0,7299,107149,111429,0,0,8590,8644,1785,1607,0,0,0,0,0,0
0,58,129313,40119,4357,0,0,43,32681,0,0,5858,175,187,3273,0,0,115569,0,175,0,6651,54972,27269,0,0,8575,8770,1544,1160,0,0,0,0,0,0
0,67,150694,41380,3553,0,0,77,14135,0,0,4691,166,195,3943,0,0,159355,0,166,0,5969,34916,18984,0,0,6989,7934,711,529,0,0,0,0,0,0
0,51,109110,26789,4041,0,0,79,28772,0,0,5110,339,275,3982,0,0,93943,0,339,0,5173,51794,24074,0,0,7061,7839,734,372,0,0,0,0,0,0
0,36,110927,27179,3353,0,0,68,30574,0,0,4912,383,252,3263,0,0,88600,0,383,0,5547,58402,26572,0,0,7410,7489,644,457,0,0,0,0,0,0
0,50,92786,27179,4460,0,0,61,32541,0,0,4060,159,156,6645,0,0,46453,0,159,0,4610,72253,26532,0,0,5821,6346,1478,728,0,0,0,0,0,0
0,45,59681,30596,3579,0,0,47,26551,0,0,3792,92,131,3265,0,0,41508,0,92,0,4674,38641,29296,0,0,5159,5911,1125,672,0,0,0,0,0,0
0,82,102039,30348,5397,0,0,97,16914,0,0,6388,245,184,3659,0,0,107590,0,245,0,7700,32339,15848,0,0,8504,8512,892,848,0,0,0,0,0,0
0,19,68647,37807,4206,0,0,39,38231,0,0,6590,342,204,3737,0,0,60530,0,342,0,6977,71963,61263,0,0,6917,7862,1857,719,0,0,0,0,0,0
0,59,95363,24172,4574,0,0,151,24696,0,0,5593,254,145,3825,0,0,84865,0,254,0,5526,45146,19899,0,0,7466,7811,1049,755,0,0,0,0,0,0
0,113,92378,20900,3419,0,0,140,25182,0,0,4118,324,196,4375,0,0,77583,0,324,0,4945,40746,21325,0,0,6309,6970,975,615,0,0,0,0,0,0
